date,usdprice,inflation_rate,moving_average
2020-01-15,0.4867070512820513,,0.4867070512820513
2020-02-15,0.4979029411764706,0.02300334434220308,0.49230499622926094
2020-03-15,0.5516277777777777,0.10790222784055725,0.5120792567454332
2020-04-15,0.438125,-0.2057597212290896,0.4958852396514161
2020-05-15,0.5463333333333333,0.24698050404184513,0.5120287037037037
2020-06-15,0.6780181818181817,0.24103388984413976,0.5541588383838384
2020-07-15,0.43338181818181815,-0.36081091952481825,0.5525777777777777
2020-08-15,0.4469275568181818,0.03125589968954534,0.5194425189393939
2020-09-15,0.5058454545454546,0.1318287423284612,0.4620516098484848
2020-10-15,0.5020363636363636,-0.0075301475477599356,0.4849364583333333
2020-11-15,0.49421818181818183,-0.015572939301752742,0.5007
2020-12-15,0.3904345454545455,-0.20999558531381057,0.462229696969697
2021-01-15,0.5980812121212121,0.5318347699610535,0.49424464646464644
2021-02-15,0.6535777777777778,0.09279101990135463,0.5473645117845117
2021-03-15,0.6061941176470588,-0.07249888497100943,0.6192843691820162
2021-04-15,0.5071767857142857,-0.16334261427199037,0.5889828937130407
2021-05-15,0.5683107142857142,0.12053771050528295,0.5605605392156862
2021-06-15,0.794625,0.3982228031697954,0.6233708333333333
2021-07-15,0.8750125,0.1011640711027213,0.7459827380952381
2021-08-15,0.6117071428571429,-0.3009161093617029,0.7604482142857143
2021-09-15,0.619470588235294,0.012691441433706041,0.7020634103641457
2021-10-15,0.5888684210526316,-0.049400516770037095,0.6066820507150229
2021-11-15,0.5782076923076923,-0.018103753510644527,0.5955155671985394
2021-12-15,0.5050082236842106,-0.12659718920606944,0.5573614456815115
2022-01-15,0.6157,0.21918806689573178,0.5663053053306343
2022-02-15,0.6302,0.02355043040441762,0.5836360745614035
2022-03-15,0.6364666666666666,0.009943933142917638,0.6274555555555555
2022-04-15,0.6842,0.0749973813763487,0.6502888888888889
2022-05-15,0.746,0.09032446653025428,0.6888888888888888
2022-06-15,0.8386,0.12412868632707785,0.7562666666666668
2022-07-15,0.72475,-0.13576198425948005,0.7697833333333334
2022-08-15,0.7694411764705883,0.061664265568248666,0.7775970588235294
2022-09-15,0.6347883333333333,-0.1750008282048343,0.7096598366013072
2022-10-15,0.6066040178571428,-0.04439954863094597,0.6702778425536882
2022-11-15,0.5876184210526316,-0.03129817186437156,0.6096702574143692
2022-12-15,0.5488,-0.06606059248975582,0.5810074796365915
2023-01-15,0.65112,0.1864431486880469,0.5958461403508771
2023-02-15,0.41459999999999997,-0.36325101363803913,0.5381733333333333
2023-03-15,0.7201423076923077,0.7369568444098114,0.5952874358974359
2023-04-15,0.8019818181818181,0.1136435251967971,0.6455747086247086
2023-05-15,0.9140933333333334,0.13979308833420268,0.8120724864024864
2023-06-15,0.9621306818181818,0.052551907702548695,0.8927352777777777
2023-07-15,0.8588651515151515,-0.10733004596411455,0.9116963888888888
2023-08-15,0.74601015625,-0.13140013314786425,0.8556686631944445
2023-09-15,0.6588037037037038,-0.11689713848489747,0.7545596704896185
2023-10-15,0.7358058651026393,0.11688179797114073,0.7135399083521143
2023-11-15,0.7159712121212121,-0.026956367055677832,0.7035269269758517
2023-12-15,0.7481818181818182,0.04498868881218776,0.7333196318018899
2024-01-15,0.616525,-0.17596901579586877,0.6935593434343433
2024-02-15,0.5822,-0.05567495235391906,0.6489689393939394
2024-03-15,0.6792846153846154,0.1667547498876938,0.6260032051282051
2024-04-15,0.7470615384615384,0.09977691462737948,0.6695153846153846
2024-05-15,0.671574955277281,-0.10104466539625478,0.6993070363744782
2024-06-15,0.8118571428571428,0.20888537679601527,0.7434978788653207
2024-07-15,0.7417818181818181,-0.08631484651192556,0.7417379721054139
2024-08-15,0.7425974358974359,0.001099538564610425,0.7654121323121323
2024-09-15,0.77685,0.046125346583199,0.7537430846930846
2024-10-15,0.7447874999999999,-0.04127244641822758,0.7547449786324787
2024-11-15,0.7497596428571429,0.006675921463696666,0.757132380952381
2024-12-15,0.8121027777777777,0.08315082775469351,0.7688833068783069
